ID	STRING
HMR_3067	[1.0][m00040][p] + [1.0][m02040][p] => [1.0][m00776][p]
HMR_3066	[1.0][m02630][p] + [1.0][m01725][p] => [1.0][m00040][p] + [1.0][m02041][p]
HMR_3065	[1.0][m00904][p] + [1.0][m01597][p] => [1.0][m01261][p] + [1.0][m01725][p]
HMR_5130	[1.0][m01371][c] + [1.0][m03081][c] + [1.0][m03101][c] => [1.0][m01334][c] + [1.0][m02421][c] + [1.0][m02759][c]
HMR_3063	[1.0][m00064][p] + [1.0][m02040][p] => [1.0][m00800][p]
HMR_3062	[1.0][m02630][p] + [1.0][m02971][p] => [1.0][m00064][p] + [1.0][m02041][p]
HMR_3060	[1.0][m00878][p] + [1.0][m01597][p] => [1.0][m01261][p] + [1.0][m02971][p]
HMR_5641	[1.0][m02519][s] + [1.0][m02770][c] + [1.0][m02896][s] => [1.0][m02519][c] + [1.0][m02770][s] + [1.0][m02896][c]
HMR_3069	[1.0][m00866][p] + [1.0][m01597][p] => [1.0][m01261][p] + [1.0][m01773][p]
HMR_5640	[1.0][m02519][s] + [1.0][m02360][c] + [1.0][m02896][s] => [1.0][m02519][c] + [1.0][m02360][s] + [1.0][m02896][c]
HMR_6921	[5.0][m02039][m] + [1.0][m02553][m] + [1.0][m03103][m] => [4.0][m02039][c] + [1.0][m02552][m] + [1.0][m03102][m]
HMR_5643	[1.0][m02519][s] + [1.0][m02896][s] + [1.0][m03135][c] => [1.0][m02519][c] + [1.0][m02896][c] + [1.0][m03135][s]
HMR_5134	[1.0][m01371][c] + [1.0][m01370][c] + [1.0][m03066][c] => [1.0][m01334][c] + [1.0][m02342][c] + [1.0][m02759][c]
HMR_6923	[1.0][m01306][c] + [1.0][m02360][c] => [1.0][m01013][c] + [1.0][m01974][c]
HMR_7812	[1.0][m01637][c] + [1.0][m01754][m] <=> [1.0][m01637][m] + [1.0][m01754][c]
HMR_7761	[1.0][m01736][c] <=> [1.0][m01736][g]
HMR_7762	[1.0][m02041][c] <=> [1.0][m02041][l]
HMR_7763	[1.0][m02041][c] <=> [1.0][m02041][n]
HMR_7764	[1.0][m02751][c] <=> [1.0][m02751][n]
HMR_7765	[1.0][m02877][c] <=> [1.0][m02877][n]
HMR_7766	[1.0][m02877][c] <=> [1.0][m02877][r]
HMR_7767	[1.0][m02871][c] <=> [1.0][m02871][n]
HMR_7768	[1.0][m02871][c] <=> [1.0][m02871][r]
HMR_9788	[1.0][m02674][l] => [1.0][m02674][c]
HMR_7818	[1.0][m01680][c] + [1.0][m01747][m] <=> [1.0][m01680][m] + [1.0][m01747][c]
HMR_9789	[1.0][m02675][l] => [1.0][m02675][c]
HMR_6927	[1.0][m00666][m] + [1.0][m01597][m] <=> [1.0][m00667][m] + [1.0][m02040][m]
HMR_6926	[1.0][m00667][m] + [1.0][m01285][m] + [1.0][m02751][m] <=> [1.0][m01371][m] + [1.0][m02039][m] + [1.0][m02046][m] + [1.0][m02999][m]
HMR_6548	[1.0][m00553][c] + [1.0][m01371][c] => [1.0][m00551][c] + [1.0][m01285][c]
HMR_6166	[1.0][m02046][c] + [1.0][m01980][c] + [1.0][m02777][s] <=> [1.0][m02046][s] + [1.0][m01980][s] + [1.0][m02777][c]
HMR_0543	[1.0][m00023][c] + [1.0][m02914][c] => [1.0][m00445][c] + [1.0][m01597][c]
HMR_7106	[1.0][m02861][c] => [1.0][m02855][c]
HMR_7100	[1.0][m00636][c] + [1.0][m02026][c] => [1.0][m02861][c] + [1.0][m02143][c]
HMR_7103	[1.0][m00242][c] + [1.0][m02026][c] + [1.0][m02039][c] => [1.0][m01978][c] + [2.0][m02143][c]
HMR_7108	[1.0][m01374][x] <=> [1.0][m01374][s]
HMR_7109	[1.0][m01374][s] => [1.0][m01374][c]
HMR_7770	[1.0][m02946][c] <=> [1.0][m02946][l]
HMR_7777	[1.0][m02554][p] => [1.0][m02554][c]
HMR_7776	[1.0][m02553][c] => [1.0][m02553][r]
HMR_8196	[1.0][m01391][c] <=> [1.0][m01391][l]
HMR_8665	[1.0][m00084][m] <=> [1.0][m02040][m] + [1.0][m02466][m]
HMR_7774	[1.0][m02552][c] => [1.0][m02552][s]
HMR_8666	[1.0][m00084][m] => [1.0][m01261][m] + [1.0][m02819][m]
HMR_8195	[1.0][m01391][c] <=> [1.0][m01391][g]
HMR_8660	[2.0][m02519][s] + [1.0][m01445][s] => [2.0][m02519][c] + [1.0][m01445][c]
HMR_8661	[1.0][m01371][c] + [1.0][m02040][c] + [1.0][m01450][g] => [1.0][m01285][c] + [1.0][m02751][c] + [1.0][m01450][c]
HMR_8190	[1.0][m02015][g] + [1.0][m03110][g] => [1.0][m02011][g] + [1.0][m03106][g]
HMR_4928	[1.0][m02039][s] + [1.0][m02819][s] => [1.0][m02039][c] + [1.0][m02819][c]
HMR_8191	[1.0][m01947][g] + [1.0][m03110][g] => [1.0][m01946][g] + [1.0][m03106][g]
HMR_8157	[1.0][m02902][c] <=> [1.0][m02902][g]
HMR_1339	[1.0][m00308][c] + [1.0][m02441][c] <=> [1.0][m02794][c]
HMR_1338	[1.0][m00382][c] + [1.0][m02040][c] <=> [1.0][m02783][c]
HMR_8154	[1.0][m01919][c] <=> [1.0][m01919][s]
HMR_1331	[1.0][m02783][c] <=> [1.0][m02783][r]
HMR_1330	[1.0][m02794][c] => [1.0][m02783][c]
HMR_1333	[1.0][m02040][r] + [1.0][m02796][r] <=> [1.0][m02783][r]
HMR_1332	[1.0][m02040][c] + [1.0][m02796][c] <=> [1.0][m02783][c]
HMR_1335	[1.0][m02040][r] + [1.0][m01662][r] <=> [1.0][m02783][r]
HMR_1334	[1.0][m00384][c] + [1.0][m02040][c] <=> [1.0][m02783][c]
HMR_1337	[1.0][m00338][c] <=> [1.0][m00381][c] + [2.0][m02039][c]
HMR_1336	[1.0][m00381][c] + [1.0][m02039][c] + [1.0][m02555][c] <=> [1.0][m02554][c] + [1.0][m02783][c]
HMR_8909	[1.0][m02161][c] <=> [1.0][m02161][n]
HMR_8908	[1.0][m02039][c] + [1.0][m02384][c] <=> [1.0][m02039][l] + [1.0][m02384][l]
HMR_1625	[1.0][m00752][p] + [1.0][m01371][p] + [1.0][m01597][p] => [1.0][m00616][p] + [1.0][m01334][p] + [1.0][m02759][p]
HMR_1624	[1.0][m00752][r] + [1.0][m01371][r] + [1.0][m01597][r] => [1.0][m00616][r] + [1.0][m01334][r] + [1.0][m02759][r]
HMR_1623	[1.0][m00752][c] <=> [1.0][m00752][p]
HMR_1622	[1.0][m00752][c] + [1.0][m01371][c] + [1.0][m02040][c] => [1.0][m00752][p] + [1.0][m01285][c] + [1.0][m02751][c]
HMR_1620	[1.0][m00752][c] <=> [1.0][m00752][m]
HMR_8901	[1.0][m02023][c] <=> [1.0][m02023][s]
HMR_8900	[1.0][m02024][c] <=> [1.0][m02024][g]
HMR_8903	[1.0][m02028][c] <=> [1.0][m02028][s]
HMR_8902	[1.0][m02023][c] <=> [1.0][m02023][g]
HMR_8905	[1.0][m00986][c] <=> [1.0][m00986][s]
HMR_8904	[1.0][m02028][c] <=> [1.0][m02028][g]
HMR_8907	[1.0][m01003][c] <=> [1.0][m01003][s]
HMR_8906	[1.0][m00986][c] <=> [1.0][m00986][r]
HMR_5058	[1.0][m02724][l] => [1.0][m02724][c]
HMR_5059	[1.0][m02770][l] => [1.0][m02770][c]
HMR_5508	[1.0][m02896][c] + [1.0][m03135][s] <=> [1.0][m02896][s] + [1.0][m03135][c]
HMR_5509	[1.0][m02896][c] + [1.0][m02993][s] <=> [1.0][m02896][s] + [1.0][m02993][c]
HMR_5050	[1.0][m01370][l] => [1.0][m01370][c]
HMR_5051	[1.0][m01628][l] => [1.0][m01628][c]
HMR_5052	[1.0][m01975][l] => [1.0][m01975][c]
HMR_5053	[1.0][m01986][l] => [1.0][m01986][c]
HMR_5054	[1.0][m02125][l] => [1.0][m02125][c]
HMR_5055	[1.0][m02360][l] => [1.0][m02360][c]
HMR_5056	[1.0][m02426][l] => [1.0][m02426][c]
HMR_5057	[1.0][m02471][l] => [1.0][m02471][c]
HMR_9368	[1.0][m02369][x] <=> [1.0][m02369][s]
HMR_9369	[1.0][m02386][x] <=> [1.0][m02386][s]
HMR_4908	[1.0][m01285][c] + [1.0][m01371][p] <=> [1.0][m01285][p] + [1.0][m01371][c]
HMR_9362	[1.0][m02170][x] <=> [1.0][m02170][s]
HMR_9363	[1.0][m01629][x] <=> [1.0][m01629][s]
HMR_9360	[1.0][m02167][x] <=> [1.0][m02167][s]
HMR_9361	[1.0][m02171][x] <=> [1.0][m02171][s]
HMR_9366	[1.0][m02366][x] <=> [1.0][m02366][s]
HMR_9367	[1.0][m02418][x] <=> [1.0][m02418][s]
HMR_9364	[1.0][m02362][x] <=> [1.0][m02362][s]
HMR_9365	[1.0][m02364][x] <=> [1.0][m02364][s]
HMR_3272	[1.0][m00042][m] <=> [1.0][m00099][m]
HMR_3901	[1.0][m02877][c] + [1.0][m01986][c] => [1.0][m02871][c] + [1.0][m02880][c]
HMR_8019	[1.0][m02039][p] + [1.0][m02553][p] + [1.0][m01663][p] => [1.0][m02413][p] + [1.0][m02552][p]
HMR_3903	[1.0][m01371][c] + [1.0][m02040][c] + [1.0][m01370][c] + [1.0][m01975][c] => [1.0][m01334][c] + [1.0][m02759][c] + [1.0][m01369][c] + [1.0][m01974][c]
HMR_3277	[1.0][m02040][m] + [1.0][m03010][m] => [1.0][m00083][m]
HMR_3275	[1.0][m01802][m] + [1.0][m02391][m] => [1.0][m01803][m] + [1.0][m03010][m]
HMR_3908	[1.0][m02630][c] + [1.0][m01628][c] => [1.0][m00918][c]
HMR_8012	[1.0][m02422][c] <=> [1.0][m02765][c]
HMR_3278	[1.0][m00083][m] + [1.0][m02552][m] => [1.0][m00884][m] + [1.0][m02039][m] + [1.0][m02553][m]
HMR_8010	[1.0][m01415][c] <=> [1.0][m01415][s]
HMR_8017	[1.0][m02040][p] + [1.0][m02630][p] + [1.0][m02426][p] => [1.0][m01157][p] + [1.0][m02041][p] + [1.0][m02578][p]
HMR_8016	[1.0][m02426][c] => [1.0][m02426][p]
HMR_8015	[1.0][m03142][c] => [1.0][m03142][s]
HMR_8014	[1.0][m02765][c] <=> [1.0][m03142][c]
HMR_1589	[1.0][m01182][r] + [1.0][m02039][r] + [1.0][m02555][r] + [1.0][m02630][r] => [1.0][m01178][r] + [1.0][m02040][r] + [1.0][m02554][r]
HMR_9095	[1.0][m01290][x] <=> [1.0][m01290][s]
HMR_1278	[1.0][m00688][m] + [1.0][m02040][m] => [1.0][m00687][m] + [1.0][m01597][m]
HMR_1279	[1.0][m00688][p] + [1.0][m02040][p] => [1.0][m00687][p] + [1.0][m01597][p]
HMR_4679	[1.0][m02630][c] + [1.0][m01627][c] <=> [1.0][m02157][c]
HMR_4673	[1.0][m01285][c] + [1.0][m01756][c] <=> [1.0][m01371][c] + [1.0][m01754][c]
HMR_4672	[1.0][m02040][c] + [1.0][m01645][c] => [1.0][m02578][c] + [1.0][m01756][c]
HMR_4670	[1.0][m01285][c] + [1.0][m01645][c] <=> [1.0][m01371][c] + [1.0][m01643][c]
HMR_4676	[1.0][m01630][c] + [1.0][m01756][c] => [1.0][m01590][c] + [1.0][m01754][c]
HMR_4675	[1.0][m01371][m] + [1.0][m01754][m] => [1.0][m01285][m] + [1.0][m01756][m]
HMR_0457	[1.0][m01371][c] + [1.0][m01982][c] => [1.0][m00913][c] + [1.0][m01285][c]
HMR_1274	[1.0][m00691][m] + [1.0][m02552][m] => [1.0][m00846][m] + [1.0][m02039][m] + [1.0][m02553][m]
HMR_8136	[1.0][m02040][l] + [1.0][m02118][l] => [1.0][m01974][l] + [1.0][m02691][l]
HMR_6488	[1.0][m01185][m] + [1.0][m01371][m] + [1.0][m01597][m] + [1.0][m02039][m] + [1.0][m02040][m] + [1.0][m02552][m] + [1.0][m02630][m] => [1.0][m01096][m] + [1.0][m01334][m] + [1.0][m02041][m] + [1.0][m02553][m] + [1.0][m02759][m] + [1.0][m01261][m]
HMR_6705	[1.0][m00993][r] + [1.0][m03109][r] => [1.0][m03106][r] + [1.0][m02824][r]
HMR_1668	[1.0][m01514][c] + [1.0][m02961][c] => [1.0][m01597][c] + [1.0][m02963][c]
HMR_1276	[1.0][m00846][m] + [1.0][m01597][m] => [1.0][m00688][m] + [1.0][m01261][m]
HMR_7379	[1.0][m02040][l] + [1.0][m02270][l] => [1.0][m02273][l] + [1.0][m02946][l]
HMR_7378	[1.0][m02040][l] + [1.0][m02259][l] => [1.0][m02543][l] + [1.0][m02270][l]
HMR_7377	[1.0][m02040][l] + [1.0][m02248][l] => [1.0][m02527][l] + [1.0][m02259][l]
HMR_7376	[1.0][m02040][l] + [1.0][m02237][l] => [1.0][m00198][l] + [1.0][m02248][l]
HMR_7375	[1.0][m02040][l] + [1.0][m02278][l] => [1.0][m01159][l] + [1.0][m02237][l]
HMR_7374	[1.0][m02278][s] => [1.0][m02278][l]
HMR_7373	[1.0][m02040][s] + [1.0][m02278][s] => [1.0][m01159][s] + [1.0][m02237][s]
HMR_7372	[1.0][m02278][g] => [1.0][m02278][s]
HMR_7371	[1.0][m02682][g] + [1.0][m02230][g] => [1.0][m02681][g] + [1.0][m02278][g]
HMR_7370	[1.0][m03107][g] + [1.0][m02229][g] => [1.0][m03106][g] + [1.0][m02230][g]
HMR_1277	[1.0][m00846][p] + [1.0][m01597][p] => [1.0][m00688][p] + [1.0][m01261][p]
HMR_1270	[1.0][m00258][m] + [1.0][m02630][m] => [1.0][m01037][m] + [1.0][m02041][m]
HMR_biomass_Renalcancer	[0.0031466][m00240][c] + [0.0038601][m00490][c] + [0.0012642][m00656][c] + [0.11871][m01307][c] + [0.0009274][m01365][c] + [0.012056][m01369][c] + [0.69277][m01370][c] + [0.0082708][m01450][c] + [0.0065713][m01451][r] + [0.00057356][m01589][c] + [0.0012056][m01628][c] + [0.007581][m01721][n] + [0.0308145][m02847][c] + [0.16786][m01974][c] + [0.19104][m01975][c] + [0.13911][m01986][c] + [0.26551][m03161][c] + [0.028749][m02125][c] + [0.0037096][m02184][c] + [0.011129][m02360][c] + [0.009274][m02426][c] + [0.0018548][m02471][c] + [0.017171][m02684][c] + [0.020051][m02685][c] + [0.0037096][m02724][c] + [0.016414][m02733][c] + [0.0030972][m02750][c] + [0.017992][m02770][c] + [0.005891][m02808][c] + [0.037096][m02896][c] + [0.0024143][m02908][c] + [0.027482][m02958][c] + [0.020403][m02993][c] + [0.0009274][m03089][c] + [0.0055644][m03101][c] + [0.012056][m03135][c] + [0.001][m01602][c] => [1.0][temp001][x]
HMR_7146	[2.0][m02682][c] + [1.0][m01618][c] => [2.0][m02681][c] + [1.0][m02488][c]
HMR_7599	[1.0][m00514][c] + [1.0][m01428][c] => [1.0][m00515][c] + [1.0][m01590][c]
HMR_7598	[1.0][m00628][c] + [1.0][m02040][c] => [1.0][m00514][c] + [1.0][m02751][c]
HMR_1272	[1.0][m01037][m] + [1.0][m02040][m] => [1.0][m00691][m]
HMR_7591	[1.0][m00490][c] + [1.0][m02554][c] <=> [1.0][m02039][c] + [1.0][m02555][c] + [1.0][m01278][c]
HMR_7590	[1.0][m01278][c] <=> [1.0][m01278][p]
HMR_7597	[1.0][m01311][c] + [1.0][m01814][c] => [1.0][m00628][c] + [1.0][m02040][c]
HMR_7596	[1.0][m01311][c] <=> [1.0][m01311][p]
HMR_7594	[1.0][m01278][p] + [1.0][m02114][p] => [1.0][m02674][p] + [1.0][m01311][p]
HMR_9629	[1.0][m02022][r] <=> [1.0][m02022][c]
HMR_9628	[1.0][m02027][r] <=> [1.0][m02027][c]
HMR_9627	[1.0][m02328][r] <=> [1.0][m02328][c]
HMR_9626	[1.0][m02946][r] <=> [1.0][m02946][c]
HMR_9625	[1.0][m00236][r] => [1.0][m00236][c]
HMR_9624	[1.0][m01306][c] + [1.0][m01789][s] => [1.0][m01306][s] + [1.0][m01789][c]
HMR_9623	[1.0][m01306][c] + [1.0][m01659][s] => [1.0][m01306][s] + [1.0][m01659][c]
HMR_9622	[1.0][m02403][c] + [1.0][m03120][s] => [1.0][m02403][s] + [1.0][m03120][c]
HMR_9621	[1.0][m02519][s] + [1.0][m02952][s] => [1.0][m02519][c] + [1.0][m02952][c]
HMR_9620	[1.0][m02519][s] + [1.0][m01442][s] + [1.0][m01513][s] => [1.0][m02519][c] + [1.0][m01442][c] + [1.0][m01513][c]
HMR_6352	[1.0][m02519][s] + [1.0][m01673][s] => [1.0][m02519][c] + [1.0][m01673][c]
HMR_6421	[1.0][m01013][m] + [1.0][m02393][m] => [1.0][m01596][m] + [1.0][m02858][m]
HMR_1430	[1.0][m00415][c] + [2.0][m02039][c] <=> [1.0][m00417][c] + [1.0][m02040][c]
HMR_1431	[1.0][m00415][c] + [2.0][m02039][c] <=> [1.0][m00416][c] + [1.0][m02040][c]
HMR_6424	[1.0][m01330][c] <=> [1.0][m01330][s]
HMR_6425	[1.0][m01330][c] <=> [1.0][m01330][r]
HMR_6426	[1.0][m02039][c] + [1.0][m02555][c] + [1.0][m02630][c] + [1.0][m01330][c] => [1.0][m00357][c] + [1.0][m02040][c] + [1.0][m02554][c]
HMR_6427	[1.0][m02039][r] + [1.0][m02555][r] + [1.0][m02630][r] + [1.0][m01330][r] => [1.0][m00357][r] + [1.0][m02040][r] + [1.0][m02554][r]
HMR_0813	[1.0][m01950][c] + [1.0][m01912][c] => [1.0][m01948][c] + [1.0][m01958][c]
HMR_0812	[1.0][m01592][c] + [1.0][m01912][c] => [1.0][m01590][c] + [1.0][m02491][c]
HMR_0811	[1.0][m02040][c] + [1.0][m02197][c] => [1.0][m02525][c] + [1.0][m01959][c]
HMR_0810	[1.0][m03110][c] + [1.0][m01959][c] => [1.0][m02197][c] + [1.0][m03106][c]
HMR_0817	[1.0][m01592][c] + [1.0][m01904][c] => [1.0][m01590][c] + [1.0][m02010][c]
HMR_0816	[1.0][m01905][c] + [1.0][m03107][c] => [1.0][m01904][c] + [1.0][m03106][c]
HMR_0815	[1.0][m02328][c] + [1.0][m03110][c] => [1.0][m01905][c] + [1.0][m03106][c]
HMR_0814	[1.0][m03110][c] + [1.0][m02491][c] => [1.0][m03106][c] + [1.0][m03131][c]
HMR_0215	[1.0][m01371][c] + [1.0][m02040][c] + [1.0][m02690][c] => [1.0][m01285][c] + [1.0][m02751][c] + [1.0][m02690][s]
HMR_0214	[1.0][m02040][c] + [1.0][m02689][c] => [1.0][m01597][c] + [1.0][m02690][c]
HMR_5993	[1.0][m02039][s] + [1.0][m01587][s] => [1.0][m02039][c] + [1.0][m01587][c]
HMR_5992	[1.0][m01306][s] + [3.0][m02519][s] => [1.0][m01306][c] + [3.0][m02519][c]
HMR_0211	[1.0][m01371][c] + [1.0][m02040][c] + [1.0][m02745][c] => [1.0][m01285][c] + [1.0][m02751][c] + [1.0][m02745][s]
HMR_5994	[1.0][m02519][s] + [1.0][m01587][s] => [1.0][m02519][c] + [1.0][m01587][c]
HMR_5997	[4.0][m02519][s] + [1.0][m01587][s] => [4.0][m02519][c] + [1.0][m01587][c]
HMR_5996	[3.0][m02519][s] + [1.0][m01587][s] => [3.0][m02519][c] + [1.0][m01587][c]
HMR_5998	[1.0][m02039][s] + [1.0][m02403][s] => [1.0][m02039][c] + [1.0][m02403][c]
HMR_0748	[1.0][m01798][c] + [1.0][m02113][c] => [1.0][m02928][c]
HMR_5339	[1.0][m02040][c] + [1.0][m02548][c] <=> [1.0][m02867][c] + [1.0][m01252][c]
HMR_5338	[1.0][m02867][c] + [1.0][m01261][c] => [1.0][m01597][c] + [1.0][m02548][c]
HMR_1662	[1.0][m02040][m] + [1.0][m01514][m] => [1.0][m01597][m] + [1.0][m01445][m]
HMR_2520	[1.0][m02039][c] + [1.0][m02555][c] + [1.0][m03002][c] => [1.0][m00262][c] + [1.0][m02554][c]
HMR_2522	[1.0][m00262][c] + [1.0][m02444][c] => [1.0][m00901][c] + [1.0][m01596][c] + [1.0][m01597][c]
HMR_2524	[1.0][m00901][c] + [1.0][m02039][c] + [1.0][m02555][c] => [1.0][m00716][c] + [1.0][m02554][c]
HMR_5921	[1.0][m02136][c] + [1.0][m02426][s] => [1.0][m02136][s] + [1.0][m02426][c]
HMR_2528	[1.0][m02039][c] + [1.0][m02555][c] + [1.0][m03003][c] => [1.0][m00317][c] + [1.0][m02554][c]
HMR_9195	[1.0][m01621][c] <=> [1.0][m01621][s]
HMR_9194	[1.0][m01303][c] <=> [1.0][m01303][m]
HMR_9197	[1.0][m01821][c] => [1.0][m01821][s]
HMR_9196	[1.0][m01822][s] => [1.0][m01822][c]
HMR_9191	[1.0][m01744][s] => [1.0][m01744][c]
HMR_9190	[1.0][m01638][s] => [1.0][m01638][c]
HMR_9193	[1.0][m01303][c] <=> [1.0][m01303][s]
HMR_9192	[1.0][m01290][c] <=> [1.0][m01290][s]
HMR_9199	[1.0][m03157][c] => [1.0][m03157][g]
HMR_9198	[1.0][m03120][s] => [1.0][m03120][c]
HMR_5922	[1.0][m02184][c] + [1.0][m02426][s] => [1.0][m02184][s] + [1.0][m02426][c]
HMR_1298	[1.0][m00401][p] <=> [1.0][m00422][p]
HMR_1299	[1.0][m00401][p] + [1.0][m02040][p] => [1.0][m00397][p]
HMR_1296	[1.0][m02630][p] + [1.0][m02650][p] => [1.0][m00423][p] + [7.0][m02039][p]
HMR_1297	[1.0][m00422][p] + [1.0][m02554][p] <=> [1.0][m00423][p] + [6.0][m02039][p] + [1.0][m02555][p]
HMR_1294	[1.0][m00584][p] + [1.0][m01597][p] => [1.0][m01261][p] + [1.0][m02650][p]
HMR_1295	[1.0][m00425][p] + [1.0][m01597][p] <=> [1.0][m02040][p] + [1.0][m02650][p]
HMR_1292	[1.0][m00027][p] + [1.0][m02040][p] => [1.0][m00419][p]
HMR_1293	[1.0][m00419][p] + [1.0][m02552][p] => [1.0][m00584][p] + [1.0][m02039][p] + [1.0][m02553][p]
HMR_1290	[1.0][m00587][p] + [1.0][m01334][p] + [1.0][m02759][p] <=> [1.0][m00586][p] + [1.0][m01371][p] + [1.0][m01597][p]
HMR_1291	[1.0][m00587][p] + [1.0][m02630][p] => [1.0][m00027][p] + [1.0][m02041][p]
HMR_8570	[2.0][m02040][c] + [1.0][m02448][c] => [2.0][m01840][c] + [1.0][m02446][c]
HMR_8571	[2.0][m02040][s] + [1.0][m02448][s] => [2.0][m01965][s] + [1.0][m02446][s]
HMR_8572	[1.0][m02040][c] + [1.0][m02446][c] => [1.0][m01840][c] + [1.0][m02447][c]
HMR_8573	[1.0][m02040][s] + [1.0][m02446][s] => [1.0][m01965][s] + [1.0][m02447][s]
HMR_8574	[1.0][m02040][c] + [1.0][m02447][c] => [1.0][m01840][c] + [1.0][m02449][c]
HMR_8575	[1.0][m02040][s] + [1.0][m02447][s] => [1.0][m01965][s] + [1.0][m02449][s]
HMR_8576	[1.0][m02040][c] + [1.0][m02449][c] => [1.0][m01840][c] + [1.0][m02451][c]
HMR_8577	[1.0][m02040][s] + [1.0][m02449][s] => [1.0][m01965][s] + [1.0][m02451][s]
HMR_8578	[1.0][m02040][c] + [1.0][m02451][c] => [1.0][m01840][c] + [1.0][m02452][c]
HMR_8579	[1.0][m02040][s] + [1.0][m02451][s] => [1.0][m01965][s] + [1.0][m02452][s]
HMR_0239	[1.0][m01371][c] + [1.0][m02040][c] + [1.0][m02456][c] => [1.0][m01285][c] + [1.0][m02751][c] + [1.0][m02456][s]
HMR_4066	[1.0][m01371][c] + [1.0][m02817][c] => [1.0][m01285][c] + [1.0][m02818][c]
HMR_4067	[1.0][m02630][c] + [1.0][m02818][c] => [1.0][m02041][c] + [1.0][m02814][c]
HMR_4064	[1.0][m02040][c] + [1.0][m02814][c] => [1.0][m02751][c] + [1.0][m02813][c]
HMR_4065	[1.0][m01371][c] + [1.0][m02813][c] => [1.0][m01285][c] + [1.0][m02814][c]
HMR_4062	[1.0][m02813][c] <=> [1.0][m02813][s]
HMR_4063	[1.0][m02814][c] <=> [1.0][m02814][s]
HMR_4060	[1.0][m02040][s] + [1.0][m03106][s] => [1.0][m02751][s] + [1.0][m03114][s]
HMR_4061	[1.0][m02040][s] + [1.0][m03130][s] => [1.0][m02751][s] + [1.0][m03106][s]
HMR_4068	[1.0][m01371][c] + [1.0][m02815][c] => [1.0][m01285][c] + [1.0][m02816][c]
HMR_4069	[1.0][m02040][c] + [1.0][m02630][c] + [1.0][m02816][c] => [1.0][m02041][c] + [1.0][m02578][c] + [1.0][m02814][c]
HMR_0238	[1.0][m02040][c] + [1.0][m02101][c] => [1.0][m01597][c] + [1.0][m02456][c]
HMR_8714	[1.0][m02836][c] => [1.0][m02836][s]
HMR_5198	[1.0][m01308][c] <=> [1.0][m01308][s]
HMR_8716	[1.0][m00350][c] => [1.0][m00350][r]
HMR_8717	[1.0][m00350][r] + [1.0][m03109][r] => [1.0][m00353][r] + [1.0][m03106][r]
HMR_8710	[1.0][m00349][c] + [1.0][m02039][c] + [1.0][m02553][c] <=> [1.0][m00351][c] + [1.0][m02552][c]
HMR_8711	[1.0][m00291][c] <=> [1.0][m02834][c]
HMR_8712	[1.0][m01371][c] + [1.0][m01597][c] + [1.0][m02833][c] => [1.0][m01334][c] + [1.0][m02759][c] + [1.0][m02835][c]
HMR_8713	[1.0][m03109][r] + [1.0][m02833][r] => [1.0][m03106][r] + [1.0][m02836][r]
HMR_2456	[1.0][m02039][r] + [1.0][m02555][r] + [1.0][m02630][r] + [1.0][m02387][r] => [1.0][m01216][r] + [1.0][m02040][r] + [1.0][m02554][r]
HMR_8718	[1.0][m00353][c] => [1.0][m00353][s]
HMR_8719	[1.0][m00353][r] => [1.0][m00353][c]
HMR_5197	[1.0][m01308][s] => [1.0][m01308][l]
HMR_4248	[1.0][m02667][c] <=> [1.0][m03151][c]
HMR_4249	[1.0][m03151][c] <=> [1.0][m03151][s]
HMR_4242	[1.0][m01977][m] + [1.0][m03103][m] => [1.0][m01596][m] + [1.0][m01622][m] + [1.0][m03102][m]
HMR_4243	[1.0][m01802][m] + [1.0][m01977][m] => [1.0][m01596][m] + [1.0][m01803][m] + [1.0][m01622][m]
HMR_4241	[1.0][m02871][n] + [1.0][m02129][n] <=> [1.0][m02877][n] + [1.0][m02127][n]
HMR_4246	[1.0][m00788][c] + [1.0][m01306][c] <=> [1.0][m02040][c] + [1.0][m01974][c] + [1.0][m03151][c]
HMR_4244	[1.0][m00788][c] + [1.0][m01306][c] => [1.0][m00924][c] + [1.0][m01974][c]
HMR_4245	[1.0][m00924][c] => [1.0][m02040][c] + [1.0][m03151][c]
HMR_0236	[1.0][m02456][s] => [1.0][m02456][c]
HMR_4942	[1.0][m01833][c] <=> [1.0][m01833][r]
HMR_0235	[1.0][m01197][c] + [1.0][m01371][c] + [1.0][m02040][c] => [1.0][m01197][s] + [1.0][m01285][c] + [1.0][m02751][c]
HMR_8391	[1.0][m02685][r] + [1.0][m02483][r] => [1.0][m00236][r] + [1.0][m01783][r]
HMR_1995	[1.0][m00295][m] + [1.0][m02039][m] + [1.0][m02555][m] + [1.0][m02630][m] => [1.0][m02040][m] + [1.0][m02554][m] + [1.0][m01615][m]
HMR_9252	[1.0][m03138][x] <=> [1.0][m03138][s]
HMR_1997	[1.0][m01615][c] <=> [1.0][m01615][m]
HMR_1996	[1.0][m02554][c] + [1.0][m01615][c] => [1.0][m02039][c] + [1.0][m02555][c] + [1.0][m01616][c]
HMR_1991	[1.0][m00603][c] + [1.0][m02040][c] + [1.0][m02554][c] => [1.0][m00285][c] + [1.0][m02039][c] + [1.0][m02555][c] + [1.0][m02630][c]
